# confident-tier margin threshold: 3.9816
# fitted for >=95% precision on a held-back split
# category	feature	weight
emulators	w:service	0.7563
emulators	w:settings	0.7563
emulators	w:tiny	0.7563
emulators	builder:buildHomeAssistantComponent	0.6968
emulators	gui:wrapGAppsHook4	0.6968
emulators	host:dotnet.github.io	0.6968
emulators	host:optifine.net	0.6968
emulators	host:wiki.documentfoundation.org	0.6968
emulators	w:c++	0.6968
emulators	w:compiler	0.6968
emulators	w:development	0.6968
emulators	w:fish	0.6968
emulators	w:libreoffice	0.6968
emulators	w:minecraft	0.6968
emulators	w:mod	0.6968
emulators	w:monitoring	0.6968
emulators	w:mopidy	0.6968
emulators	w:network	0.6968
emulators	w:obs	0.6968
emulators	w:simple	0.6968
emulators	w:skk	0.6968
emulators	w:studio	0.6968
emulators	w:text	0.6968
emulators	builder:buildDunePackage	0.6406
emulators	w:allows	0.6406
emulators	w:aspell	0.6406
emulators	w:assistant	0.6406
emulators	w:hyphen	0.6406
emulators	w:mobile	0.6406
emulators	w:ocaml	0.6406
emulators	w:optimization	0.6406
emulators	w:package	0.6406
emulators	w:configuration	0.5873
emulators	w:corner	0.5873
emulators	w:engine	0.5873
emulators	w:file	0.5873
emulators	w:gnome	0.5873
emulators	w:net	0.5873
emulators	w:round	0.5873
emulators	w:tools	0.5873
emulators	host:extensions.gnome.org	0.5366
emulators	host:nerdfonts.com	0.5366
emulators	host:translatelocally.com	0.5366
emulators	w:model	0.5366
emulators	w:provides	0.5366
emulators	w:translatelocally	0.5366
emulators	w:open	-0.5196
emulators	gui:gtk3	-0.5375
emulators	license:GPL-3.0-or-later	-0.5664
emulators	w:extension	-0.5896
emulators	license:LGPL-2.1-only	-0.6064
emulators	w:driver	-0.6064
emulators	license:unfree	-0.6393
emulators	license:LGPL-3.0-or-later	-0.7471
emulators	w:source	-0.8318
emulators	license:OFL-1.1	-0.8453
emulators	w:library	-0.8587
emulators	license:BSD-2-Clause	-1.1077
emulators	w:plugin	-1.1288
emulators	license:LGPL-2.0-or-later	-1.2096
emulators	builder:stdenv.mkDerivation	-1.3908
emulators	license:Apache-2.0	-1.4150
emulators	builder:stdenvNoCC.mkDerivation	-1.5173
emulators	svc:true	-1.6931
emulators	license:CC0-1.0	-2.0785
emulators	host:invent.kde.org	-2.0982
emulators	license:BSD-3-Clause	-2.1176
emulators	license:GPL-2.0-or-later	-2.3077
emulators	builder:fetchurl	-2.8350
fonts	w:nerd	7.6647
fonts	w:ligatures	6.9499
fonts	host:nerdfonts.com	6.8859
fonts	w:corner	6.8197
fonts	w:round	6.8197
fonts	license:OFL-1.1	6.7495
fonts	w:ligature	6.6058
fonts	w:normal	6.4465
fonts	host:pagure.io	6.3603
fonts	w:indian	6.3603
fonts	w:iosevka	6.3603
fonts	w:berkeley	6.2689
fonts	w:mimicking	6.2689
fonts	w:width	6.2689
fonts	w:unhinted	5.8272
fonts	w:fonts	5.7666
fonts	w:monospace	5.6886
fonts	w:condensed	5.3519
fonts	w:dotted	5.3519
fonts	w:languages	5.2610
fonts	w:mono	5.1696
fonts	w:font	4.6632
fonts	host:web.archive.org	4.5893
fonts	w:line	3.9810
fonts	w:open	3.8928
fonts	w:variant	3.8662
fonts	builder:stdenvNoCC.mkDerivation	3.8054
fonts	w:configuration	3.5560
fonts	w:characters	3.5275
fonts	w:source	3.3169
fonts	w:unicode	3.2633
fonts	w:command	3.2527
fonts	w:free	2.7933
fonts	w:ide	2.7574
fonts	w:new	2.3250
fonts	w:designed	2.2089
fonts	w:modern	2.1237
fonts	builder:fetchzip	2.1196
fonts	w:small	2.0354
fonts	w:terminal	1.9235
fonts	w:clean	1.8017
fonts	w:format	1.8017
fonts	w:high	1.8017
fonts	w:many	1.8017
fonts	builder:fetchurl	1.7965
fonts	w:base	1.6004
fonts	w:open-source	1.6004
fonts	w:scalable	1.4326
fonts	w:release	1.2888
fonts	w:some	1.2888
fonts	w:uses	1.2888
fonts	license:free	1.1630
fonts	w:developers	1.0511
fonts	w:scripts	1.0511
fonts	w:windows	1.0511
fonts	w:alternative	0.9503
fonts	w:style	0.9503
fonts	license:unfree	0.9040
fonts	w:programming	0.8482
fonts	builder:buildNpmPackage	0.7746
fonts	w:fork	0.7746
fonts	w:build	0.6969
fonts	license:GPL-2.0	0.5041
fonts	host:grafana.com	-0.5535
fonts	w:common	-0.5535
fonts	w:gnu	-0.5535
fonts	builder:buildDotnetModule	-0.6168
fonts	host:ctan.org	-0.6168
fonts	host:ftp.gnu.org	-0.6168
fonts	w:eclipse	-0.6168
fonts	w:editor	-0.6168
fonts	w:framework	-0.6168
fonts	w:home	-0.6168
fonts	w:integration	-0.6168
fonts	w:interface	-0.6168
fonts	w:scheme	-0.6168
fonts	w:service	-0.6168
fonts	w:settings	-0.6168
fonts	w:tiny	-0.6168
fonts	builder:buildHomeAssistantComponent	-0.6763
fonts	gui:wrapGAppsHook4	-0.6763
fonts	host:dotnet.github.io	-0.6763
fonts	host:optifine.net	-0.6763
fonts	host:wiki.documentfoundation.org	-0.6763
fonts	w:c++	-0.6763
fonts	w:compiler	-0.6763
fonts	w:development	-0.6763
fonts	w:fish	-0.6763
fonts	w:libreoffice	-0.6763
fonts	w:minecraft	-0.6763
fonts	w:mod	-0.6763
fonts	w:monitoring	-0.6763
fonts	w:mopidy	-0.6763
fonts	w:network	-0.6763
fonts	w:obs	-0.6763
fonts	w:skk	-0.6763
fonts	w:studio	-0.6763
fonts	w:text	-0.6763
fonts	builder:buildDunePackage	-0.7325
fonts	w:allows	-0.7325
fonts	w:aspell	-0.7325
fonts	w:assistant	-0.7325
fonts	w:hyphen	-0.7325
fonts	w:mobile	-0.7325
fonts	w:ocaml	-0.7325
fonts	w:optimization	-0.7325
fonts	w:package	-0.7325
fonts	w:engine	-0.7859
fonts	w:file	-0.7859
fonts	w:gnome	-0.7859
fonts	w:net	-0.7859
fonts	w:tools	-0.7859
fonts	host:extensions.gnome.org	-0.8366
fonts	host:translatelocally.com	-0.8366
fonts	w:model	-0.8366
fonts	w:provides	-0.8366
fonts	w:translatelocally	-0.8366
fonts	name:suffix-bin	-0.8849
fonts	w:applications	-0.8849
fonts	w:port	-0.8849
fonts	host:wiki.call-cc.org	-0.9311
fonts	w:protocol	-0.9311
fonts	builder:buildEnv	-1.0176
fonts	builder:rustPlatform.buildRustPackage	-1.0176
fonts	builder:symlinkJoin	-1.0176
fonts	w:devices	-1.0176
fonts	w:data	-1.0583
fonts	gui:gtk4	-1.0975
fonts	w:web	-1.0975
fonts	w:wrapper	-1.0975
fonts	w:application	-1.1352
fonts	w:desktop	-1.1352
fonts	builder:stdenv.mkDerivation	-1.1709
fonts	builder:buildPythonApplication	-1.1716
fonts	builder:mkDerivation	-1.1716
fonts	w:files	-1.1716
fonts	w:kde	-1.1716
fonts	w:shell	-1.2738
fonts	desktop:true	-1.3057
fonts	w:server	-1.3057
fonts	w:manager	-1.3668
fonts	w:plasma	-1.3668
fonts	license:MPL-2.0	-1.3961
fonts	builder:buildGoModule	-1.4246
fonts	w:client	-1.4246
fonts	w:kernel	-1.4246
fonts	license:GPL-3.0	-1.4793
fonts	w:system	-1.5314
fonts	gui:wrapGAppsHook3	-1.5565
fonts	w:module	-1.5565
fonts	w:implementation	-1.5810
fonts	license:LGPL-2.0-only	-1.6513
fonts	gui:wrapQtAppsHook	-1.6957
fonts	w:game	-1.6957
fonts	w:tool	-1.7173
fonts	w:linux	-1.7794
fonts	w:language	-1.7993
fonts	w:dictionary	-1.8570
fonts	gui:gtk3	-1.9118
fonts	w:extension	-1.9639
fonts	license:LGPL-2.1-only	-1.9808
fonts	w:driver	-1.9808
fonts	license:LGPL-3.0-or-later	-2.1217
fonts	w:library	-2.2335
fonts	license:LGPL-3.0-only	-2.2727
fonts	license:BSD-3-Clause	-2.3823
fonts	license:LGPL-2.1-or-later	-2.3828
fonts	builder:runCommand	-2.4616
fonts	license:BSD-2-Clause	-2.4832
fonts	w:plugin	-2.5043
fonts	license:LGPL-2.0-or-later	-2.5854
fonts	license:Apache-2.0	-2.7915
fonts	license:GPL-3.0-only	-2.8558
fonts	svc:true	-3.0709
fonts	license:GPL-3.0-or-later	-3.0971
fonts	license:GPL-2.0-only	-3.3392
fonts	license:CC0-1.0	-3.4588
fonts	host:invent.kde.org	-3.4786
fonts	license:GPL-2.0-or-later	-3.6899
fonts	has:mainProgram	-4.3950
games	host:optifine.net	7.3870
games	w:minecraft	7.3870
games	w:mod	7.3870
games	w:quake	6.5560
games	w:conquer	6.4204
games	w:optimization	6.2877
games	w:re-imagination	6.2714
games	w:yamagi	5.9153
games	w:original	5.4567
games	w:alert	4.5931
games	w:red	4.5931
games	w:game	3.3768
games	w:games	3.1137
games	license:unfree	2.9101
games	license:GPL-3.0	2.7722
games	builder:buildEnv	2.7047
games	license:unfreeRedistributable	2.5808
games	w:engine	2.5386
games	builder:runCommand	2.4357
games	w:command	2.3585
games	w:puzzle	2.3300
games	w:running	2.3300
games	w:sound	2.3300
games	name:suffix-server	2.1287
games	w:capture	2.1287
games	w:open-source	2.1287
games	desktop:true	2.1173
games	w:free	1.9667
games	w:official	1.9610
games	w:release	1.8172
games	w:viewer	1.5795
games	w:manage	1.4787
games	w:mono	1.3030
games	w:open	1.2260
games	w:build	1.2254
games	host:developer.android.com	1.0097
games	host:gitlab.linphone.org	1.0097
games	host:multitran.sourceforge.net	1.0097
games	license:APSL-1.0	1.0097
games	license:FSFAP	1.0097
games	license:Unlicense	1.0097
games	name:prefix:kde-	1.0097
games	name:suffix-driver	1.0097
games	name:suffix-theme	1.0097
games	name:suffix-tools	1.0097
games	w:about	1.0097
games	w:addon	1.0097
games	w:advanced	1.0097
games	w:also	1.0097
games	w:between	1.0097
games	w:calendar	1.0097
games	w:cards	1.0097
games	w:clang	1.0097
games	w:clean	1.0097
games	w:clients	1.0097
games	w:condensed	1.0097
games	w:connect	1.0097
games	w:controller	1.0097
games	w:deadbeef	1.0097
games	w:disk	1.0097
games	w:distribution	1.0097
games	w:documents	1.0097
games	w:dotted	1.0097
games	w:drivers	1.0097
games	w:efficient	1.0097
games	w:embedded	1.0097
games	w:extensible	1.0097
games	w:firefox	1.0097
games	w:flexible	1.0097
games	w:format	1.0097
games	w:freshrss	1.0097
games	w:generator	1.0097
games	w:high	1.0097
games	w:highlighting	1.0097
games	w:http	1.0097
games	w:including	1.0097
games	w:injection	1.0097
games	w:install	1.0097
games	w:integrate	1.0097
games	w:kio	1.0097
games	w:laptop	1.0097
games	w:linphone	1.0097
games	w:lldb	1.0097
games	w:llvm	1.0097
games	w:lua	1.0097
games	w:machine	1.0097
games	w:makes	1.0097
games	w:many	1.0097
games	w:markdown	1.0097
games	w:multitran	1.0097
games	w:native	1.0097
games	w:networking	1.0097
games	w:nvidia	1.0097
games	w:page	1.0097
games	w:pages	1.0097
games	w:password	1.0097
games	w:plug	1.0097
games	w:security	1.0097
games	w:single	1.0097
games	w:state	1.0097
games	w:supporting	1.0097
games	w:switchboard	1.0097
games	w:syntax	1.0097
games	w:tree	1.0097
games	w:typing	1.0097
games	w:unicode	1.0097
games	w:values	1.0097
games	w:vdr	1.0097
games	w:vim	1.0097
games	w:work	1.0097
games	w:server	0.9305
games	w:tools	0.9069
games	w:source	0.8894
games	builder:buildFHSEnv	0.8420
games	host:buildbot.net	0.8420
games	host:enlightenment.org	0.8420
games	license:BSL-1.0	0.8420
games	license:EPL-1.0	0.8420
games	w:around	0.8420
games	w:base	0.8420
games	w:buildbot	0.8420
games	w:building	0.8420
games	w:but	0.8420
games	w:calculator	0.8420
games	w:channel	0.8420
games	w:characters	0.8420
games	w:cloud	0.8420
games	w:console	0.8420
games	w:controlling	0.8420
games	w:documentation	0.8420
games	w:emulator	0.8420
games	w:functions	0.8420
games	w:handling	0.8420
games	w:hashes	0.8420
games	w:high-performance	0.8420
games	w:integrates	0.8420
games	w:keyboard	0.8420
games	w:menu	0.8420
games	w:mode	0.8420
games	w:new	0.8420
games	w:nix	0.8420
games	w:notification	0.8420
games	w:obtain	0.8420
games	w:passwords	0.8420
games	w:php	0.8420
games	w:qml	0.8420
games	w:quickly	0.8420
games	w:ssh	0.8420
games	w:status	0.8420
games	w:swift	0.8420
games	w:toolchain	0.8420
games	w:view	0.8420
games	w:visual	0.8420
games	w:x86	0.8420
games	builder:fetchurl	0.7721
games	host:gnu.org	0.6982
games	host:kernel.org	0.6982
games	host:lilypond.org	0.6982
games	host:open-music-kontrollers.ch	0.6982
games	license:Classpath-exception-2.0	0.6982
games	license:ISC	0.6982
games	license:PostgreSQL	0.6982
games	w:akonadi	0.6982
games	w:android	0.6982
games	w:api	0.6982
games	w:apps	0.6982
games	w:assist	0.6982
games	w:bluetooth	0.6982
games	w:color	0.6982
games	w:create	0.6982
games	w:display	0.6982
games	w:firmware	0.6982
games	w:functionality	0.6982
games	w:ghidra	0.6982
games	w:google	0.6982
games	w:hardware	0.6982
games	w:helm	0.6982
games	w:image	0.6982
games	w:jack	0.6982
games	w:json	0.6982
games	w:lilypond	0.6982
games	w:make	0.6982
games	w:method	0.6982
games	w:minimal	0.6982
games	w:modern	0.6982
games	w:monitor	0.6982
games	w:monospace	0.6982
games	w:notifications	0.6982
games	w:openjdk	0.6982
games	w:power	0.6982
games	w:process	0.6982
games	w:programs	0.6982
games	w:real-time	0.6982
games	w:scalable	0.6982
games	w:sdk	0.6982
games	w:session	0.6982
games	w:suite	0.6982
games	w:through	0.6982
games	w:version	0.6982
games	w:video	0.6982
games	w:virtual	0.6982
games	w:weechat	0.6982
games	w:wingpanel	0.6982
games	w:working	0.6982
games	w:znc	0.6982
games	has:mainProgram	0.6815
games	builder:fetchzip	0.6665
games	w:wrapper	0.5813
