# confident-tier margin threshold: 11.7643
# fitted for >=95% precision on a held-back split
# category	feature	weight
plugin	w:ligatures	-1.8526
plugin	w:model	-1.8526
plugin	license:GPL-3.0-or-later	-1.8812
plugin	w:net	-1.8987
plugin	w:library	-1.9898
plugin	gui:gtk4	-2.1023
plugin	w:programming	-2.1386
plugin	w:compiler	-2.1736
plugin	w:nerd	-2.2404
plugin	builder:buildEnv	-2.2723
plugin	w:configuration	-2.2723
plugin	w:kde	-2.3031
plugin	w:manager	-2.3331
plugin	w:plasma	-2.3331
plugin	w:script	-2.3907
plugin	license:BSD-3-Clause	-2.3934
plugin	w:wrapper	-2.4452
plugin	w:kernel	-2.4714
plugin	w:implementation	-2.5220
plugin	license:MPL-2.0	-2.5703
plugin	w:dictionary	-2.7236
plugin	w:game	-2.8022
plugin	w:module	-2.8210
plugin	builder:stdenvNoCC.mkDerivation	-2.8382
plugin	license:CC-BY-SA-4.0	-2.9103
plugin	w:driver	-2.9605
plugin	license:LGPL-2.0-only	-3.0393
plugin	gui:gtk3	-3.2956
plugin	license:LGPL-2.1-only	-3.3879
plugin	license:LGPL-3.0-or-later	-3.5811
plugin	license:LGPL-3.0-only	-3.6088
plugin	license:LGPL-2.1-or-later	-3.7941
plugin	license:BSD-2-Clause	-3.8249
plugin	license:LGPL-2.0-or-later	-3.9815
plugin	license:CC0-1.0	-4.6520
plugin	host:invent.kde.org	-4.6601
server	w:freshrss	5.9234
server	w:check	4.2747
server	w:apache	3.6497
server	w:proxy	3.6497
server	w:reverse	3.6497
server	w:uses	3.6497
server	w:scalable	3.5786
server	license:AGPL-3.0-only	3.5136
server	w:http	3.3127
server	w:distributed	3.1733
server	w:monitoring	3.0860
server	license:AGPL-3.0-or-later	2.9620
server	w:also	2.9620
server	w:integrates	2.9620
server	w:php	2.7101
server	w:solution	2.7101
server	w:database	2.5769
server	w:version	2.5485
server	w:sql	2.5090
server	builder:buildPythonPackage	2.3668
server	w:managing	2.3414
server	w:home	2.2995
server	w:analysis	2.1977
server	w:console	2.1852
server	w:contents	2.1852
server	w:design	2.1852
server	w:disk	2.1852
server	w:hardware	2.1852
server	w:images	2.1852
server	w:privacy	2.1852
server	w:query	2.1852
server	w:real-time	2.1852
server	w:update	2.1852
server	w:within	2.1852
server	w:world	2.1852
server	w:theme	2.0842
server	w:building	2.0721
server	w:platform	2.0721
server	name:suffix-cli	1.9840
server	name:suffix-theme	1.9840
server	w:background	1.9840
server	w:clients	1.9840
server	w:efficient	1.9840
server	w:english	1.9840
server	w:local	1.9840
server	w:modules	1.9840
server	w:notifications	1.9840
server	w:pages	1.9840
server	w:process	1.9840
server	w:reading	1.9840
server	w:secure	1.9840
server	w:some	1.9840
server	w:status	1.9840
server	w:server	1.9784
server	w:firmware	1.9603
server	w:high-performance	1.8597
server	w:image	1.8597
server	w:java	1.8597
server	w:small	1.8597
server	w:assistant	1.8525
server	svc:true	1.8410
server	w:dependencies	1.8165
server	w:documents	1.8165
server	w:mail	1.8165
server	w:performance	1.8165
server	w:replacement	1.8165
server	w:resources	1.8165
server	builder:buildPythonApplication	1.7967
server	w:alternative	1.7682
server	license:publicDomain	1.7553
server	w:software	1.7078
server	w:management	1.6959
server	name:suffix-server	1.6728
server	w:agent	1.6728
server	w:create	1.6728
server	w:javascript	1.6728
server	w:search	1.6728
server	w:type	1.6728
server	w:web	1.6638
server	w:network	1.6068
server	w:apps	1.5472
server	w:json	1.5472
server	w:open-source	1.5472
server	w:user	1.5472
server	w:lightweight	1.4676
server	w:rust	1.4676
server	license:CC-BY-SA-3.0	1.4354
server	w:etc	1.4354
server	w:native	1.4354
server	host:gnu.org	1.4046
server	w:open	1.3928
server	builder:buildNpmPackage	1.3452
server	w:install	1.3348
server	w:powerful	1.3348
server	w:printer	1.3348
server	w:time	1.3348
server	builder:rustPlatform.buildRustPackage	1.3152
server	w:windows	1.2433
server	license:Apache-2.0	1.1786
server	w:systems	1.1594
server	w:written	1.1594
server	w:engine	1.1335
server	w:source	1.1258
server	w:extension	1.1203
server	w:gnu	1.0912
server	license:GPL-3.0	1.0855
server	w:allows	1.0472
server	w:api	1.0099
server	w:component	1.0099
server	w:control	1.0099
server	w:core	1.0099
server	w:environment	1.0099
server	w:python	1.0099
server	w:app	0.9427
server	w:interface	0.9255
server	w:collection	0.8796
server	w:minecraft	0.8796
server	gui:libsForQt5	0.8715
server	host:buildbot.net	0.8715
server	host:emilua.org	0.8715
server	host:gitlab.linphone.org	0.8715
server	host:graalvm.org	0.8715
server	host:gstreamer.freedesktop.org	0.8715
server	host:web.archive.org	0.8715
server	license:LPPL-1.3c	0.8715
server	license:UPL-1.0	0.8715
server	w:add	0.8715
server	w:allow	0.8715
server	w:around	0.8715
server	w:asp	0.8715
server	w:base	0.8715
server	w:blocks	0.8715
server	w:but	0.8715
server	w:callback	0.8715
server	w:cards	0.8715
server	w:chicken	0.8715
server	w:clang	0.8715
server	w:classic	0.8715
server	w:clean	0.8715
server	w:coding	0.8715
server	w:computer	0.8715
server	w:condensed	0.8715
server	w:controls	0.8715
server	w:creation	0.8715
server	w:cross	0.8715
server	w:cryptographic	0.8715
server	w:dark	0.8715
server	w:dbus	0.8715
server	w:dynamic	0.8715
server	w:emilua	0.8715
server	w:event	0.8715
server	w:extensions	0.8715
server	w:features	0.8715
server	w:find	0.8715
server	w:full-featured	0.8715
server	w:ghidra	0.8715
server	w:github	0.8715
server	w:headers	0.8715
server	w:helps	0.8715
server	w:highlight	0.8715
server	w:html	0.8715
server	w:icons	0.8715
server	w:improve	0.8715
server	w:jack	0.8715
server	w:key	0.8715
server	w:message	0.8715
server	w:metadata	0.8715
server	w:modern	0.8715
server	w:mozilla	0.8715
server	w:nixos	0.8715
server	w:nvidia	0.8715
server	w:org	0.8715
server	w:output	0.8715
server	w:page	0.8715
server	w:password	0.8715
server	w:patches	0.8715
server	w:played	0.8715
server	w:players	0.8715
server	w:polyglot	0.8715
server	w:portable	0.8715
server	w:processing	0.8715
server	w:product	0.8715
server	w:provide	0.8715
server	w:puzzle	0.8715
server	w:qt5	0.8715
server	w:qtquick	0.8715
server	w:quick	0.8715
server	w:read	0.8715
server	w:reference	0.8715
server	w:remote	0.8715
server	w:resource	0.8715
server	w:security	0.8715
server	w:semicondensed	0.8715
server	w:single	0.8715
server	w:sound	0.8715
server	w:sources	0.8715
server	w:streaming	0.8715
server	w:targets	0.8715
server	w:tree	0.8715
server	w:two	0.8715
server	w:typeface	0.8715
server	w:unit	0.8715
server	w:visualization	0.8715
server	w:well	0.8715
server	w:plugin	0.8538
server	w:free	0.8446
server	w:system	0.8445
server	w:fast	0.7110
server	w:protocol	0.7110
server	builder:buildFHSEnv	0.7040
server	builder:vimUtils.buildVimPlugin	0.7040
server	host:bitscope.com	0.7040
server	host:elastic.co	0.7040
server	host:enlightenment.org	0.7040
server	host:gitlab.freedesktop.org	0.7040
server	host:godotengine.org	0.7040
server	license:Unlicense	0.7040
server	name:suffix-tools	0.7040
server	name:suffix-unwrapped	0.7040
server	w:additional	0.7040
server	w:addon	0.7040
server	w:amd	0.7040
server	w:better	0.7040
server	w:bitscope	0.7040
server	w:calculator	0.7040
server	w:chinese	0.7040
server	w:cli	0.7040
server	w:coreboot	0.7040
server	w:displays	0.7040
server	w:documentation	0.7040
server	w:dump	0.7040
server	w:editing	0.7040
server	w:extensible	0.7040
server	w:games	0.7040
server	w:google	0.7040
server	w:graphics	0.7040
server	w:helm	0.7040
server	w:helper	0.7040
server	w:highly	0.7040
server	w:integrate	0.7040
server	w:interactive	0.7040
server	w:laptop	0.7040
server	w:lisp	0.7040
server	w:lua	0.7040
server	w:machine	0.7040
server	w:markdown	0.7040
server	w:memory	0.7040
server	w:messages	0.7040
server	w:method	0.7040
server	w:new	0.7040
server	w:parsing	0.7040
server	w:pdf	0.7040
server	w:processes	0.7040
server	w:re-imagination	0.7040
server	w:realtek	0.7040
server	w:rendering	0.7040
server	w:run	0.7040
server	w:running	0.7040
server	w:syntax	0.7040
server	w:term	0.7040
server	w:them	0.7040
server	w:toolkit	0.7040
server	w:usage	0.7040
server	w:usb	0.7040
server	w:users	0.7040
server	w:visual	0.7040
server	w:widgets	0.7040
server	w:working	0.7040
server	w:xml	0.7040
server	w:client	0.6815
server	builder:fetchurl	0.6189
server	host:sourceforge.net	0.5603
server	license:NCSA	0.5603
server	license:PostgreSQL	0.5603
server	w:advanced	0.5603
server	w:agda	0.5603
server	w:android	0.5603
server	w:bluetooth	0.5603
server	w:catppuccin	0.5603
server	w:compliant	0.5603
server	w:conquer	0.5603
server	w:controller	0.5603
server	w:device	0.5603
server	w:drivers	0.5603
server	w:email	0.5603
server	w:embedded	0.5603
server	w:git	0.5603
server	w:gstreamer	0.5603
server	w:gtk	0.5603
server	w:handling	0.5603
server	w:high	0.5603
server	w:integrating	0.5603
server	w:keyboard	0.5603
server	w:llvm	0.5603
server	w:makes	0.5603
server	w:many	0.5603
server	w:minimal	0.5603
server	w:neovim	0.5603
server	w:operating	0.5603
server	w:original	0.5603
server	w:pim	0.5603
server	w:playing	0.5603
server	w:power	0.5603
server	w:projects	0.5603
server	w:quake	0.5603
server	w:quickly	0.5603
server	w:screen	0.5603
server	w:simpler	0.5603
server	w:ssh	0.5603
server	w:supporting	0.5603
server	w:swift	0.5603
server	w:unicode	0.5603
server	w:viewer	0.5603
server	w:vim	0.5603
server	w:work	0.5603
server	w:x86	0.5603
server	w:znc	0.5603
server	w:application	0.5456
server	w:package	0.5223
server	builder:buildDunePackage	-0.5002
server	w:ligatures	-0.5002
server	w:model	-0.5002
server	w:provides	-0.5002
server	w:access	-0.5462
server	w:applications	-0.5462
server	w:mobile	-0.5462
server	w:net	-0.5462
server	license:LGPL-2.0-only	-0.5564
server	w:designed	-0.5902
server	name:prefix:lib	-0.6015
server	w:port	-0.6324
server	w:file	-0.6729
server	w:shell	-0.7119
server	gui:gtk4	-0.7495
server	w:tools	-0.7495
server	w:programming	-0.7858
server	w:compiler	-0.8208
server	w:devices	-0.8546
server	w:framework	-0.8546
server	builder:symlinkJoin	-0.8874
server	w:nerd	-0.8874
server	w:configuration	-0.9192
server	w:desktop	-0.9501
server	w:kde	-0.9501
server	w:line	-0.9501
server	w:library	-0.9562
server	w:manager	-0.9800
server	w:plasma	-0.9800
server	w:fonts	-1.0374
server	w:script	-1.0374
server	license:GPL-2.0-only	-1.0593
server	desktop:true	-1.0918
server	w:code	-1.1180
server	w:kernel	-1.1180
server	w:command	-1.1435
server	w:ide	-1.2166
server	w:support	-1.2399
server	w:files	-1.2626
server	license:LGPL-2.1-or-later	-1.3144
server	w:c++	-1.3490
server	license:MIT	-1.3498
server	w:font	-1.3696
server	gui:wrapGAppsHook3	-1.4095
server	builder:buildGoModule	-1.4289
server	w:linux	-1.4289
server	w:game	-1.4479
server	builder:mkDerivation	-1.4667
server	license:GPL-2.0	-1.4851
server	w:language	-1.4851
server	license:CC-BY-SA-4.0	-1.5556
server	gui:wrapQtAppsHook	-1.6056
server	license:unfree	-1.7990
server	builder:fetchzip	-1.8521
server	license:OFL-1.1	-1.8650
server	gui:gtk3	-1.9393
server	license:LGPL-2.1-only	-2.0312
server	license:BSD-3-Clause	-2.1366
server	license:LGPL-3.0-or-later	-2.2232
server	license:LGPL-3.0-only	-2.2507
server	license:LGPL-2.0-or-later	-2.6203
server	license:CC0-1.0	-3.2814
server	host:invent.kde.org	-3.2893
